foundation_slug,program_slug,award_year,recipient_name,recipient_type,project_title,project_description,amount,currency,source_url,discipline,confidence,needs_review,review_reason,scan_metadata
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Kallo Henna,individual,Tietokirja luonnon ja aivojen vuorovaikutuksesta,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Kallo Henna**, Kuopio | Tietokirja luonnon ja aivojen vuorovaikutuksesta (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kallo Henna"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Kananen Anna,individual,Georgialainen unelma,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Kananen Anna**, Helsinki | Georgialainen unelma (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kananen Anna"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Kekki Sanna,individual,Kulkuri ja kaunosielu: Anu ja Topi Pentikäisen (Pentik) kaksoiselämäkerta,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Kekki Sanna**, Rovaniemi | Kulkuri ja kaunosielu: Anu ja Topi Pentikäisen (Pentik) kaksoiselämäkerta (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kekki Sanna"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Kekäläinen Annu,individual,Ylirajaiset,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Kekäläinen Annu**, Helsinki | Ylirajaiset (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kekäläinen Annu"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Keränen Kasperi,individual,Mammutti – kadonnut norsumme,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Keränen Kasperi**, Oulu | Mammutti – kadonnut norsumme (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Keränen Kasperi"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Keski-Vähälä Mirva,individual,Recipes for Creativity – Reseptejä luovuuteen,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Keski-Vähälä Mirva**, Helsinki | Recipes for Creativity – Reseptejä luovuuteen (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Keski-Vähälä Mirva"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Kilpeläinen Jaakko,individual,Suomalaisen stand up -komiikan historia,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Kilpeläinen Jaakko**, Sastamala | Suomalaisen stand up -komiikan historia (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kilpeläinen Jaakko"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Koho Mikko,individual,Tietokirja pelastusalasta,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Koho Mikko**, Turku | Tietokirja pelastusalasta (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Koho Mikko"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Koivuniemi Jussi,individual,Lakonmurtajat Suomessa 1920-1930-luvuilla,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Koivuniemi Jussi**, Pirkkala | Lakonmurtajat Suomessa 1920-1930-luvuilla (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Koivuniemi Jussi"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Korhonen Kirsi,individual,Ihmisen kokoinen kauppa – kivijalkaliikkeitä Helsingissä ennen ja nyt,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.85,False,,"{""source_quote"": ""**Korhonen Kirsi,** Helsinki | Ihmisen kokoinen kauppa – kivijalkaliikkeitä Helsingissä ennen ja nyt (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Korhonen Kirsi,"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.85, ""rule_score"": 1.0, ""notes"": ""Trailing comma inside the bold markup dropped from recipient_name as it is punctuation, not part of the name."", ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Koskinen Johanna,individual,Tietokirja suomalaisen maatalouden ja ruoantuotannon tulevaisuudesta,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Koskinen Johanna**, Seinäjoki | Tietokirja suomalaisen maatalouden ja ruoantuotannon tulevaisuudesta (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Koskinen Johanna"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Kotiranta Matti,individual,Uskonnollisten vähemmistöjen oikeudellinen asema Suomessa,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Kotiranta Matti**, Espoo | Uskonnollisten vähemmistöjen oikeudellinen asema Suomessa (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kotiranta Matti"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Kotiranta Mimmi,individual,Biljett 2,,1000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Kotiranta Mimmi**, Kaarina | Biljett 2 (1 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kotiranta Mimmi"", ""amount_raw"": ""1 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Kotovaara Hanna Maria,individual,Sujuvasti toiselle asteelle: opas oppivelvolliselle nuorelle sekä nuoren huoltajalle ja opolle,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Kotovaara Hanna Maria**, Oulu | Sujuvasti toiselle asteelle: opas oppivelvolliselle nuorelle sekä nuoren huoltajalle ja opolle (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kotovaara Hanna Maria"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Kuisma Joonas,individual,Juha Hurmeen elämäkerta,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Kuisma Joonas**, Helsinki | Juha Hurmeen elämäkerta (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kuisma Joonas"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Kultamaa Mervi,individual,Internetin hallintaa geopolitiikan pyörteissä,,1000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Kultamaa Mervi**, Lahti | Internetin hallintaa geopolitiikan pyörteissä (1 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kultamaa Mervi"", ""amount_raw"": ""1 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Kupila Magdaleena,individual,Ganbare: selviytymistarinoita Japanin työkulttuurissa,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Kupila Magdaleena**, Turku | Ganbare: selviytymistarinoita Japanin työkulttuurissa (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kupila Magdaleena"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Kuusisalo Mikko,individual,Viiden pennin koirat – Helsingin entistä alaluokkaa etsimässä,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Kuusisalo Mikko**, Helsinki | Viiden pennin koirat – Helsingin entistä alaluokkaa etsimässä (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kuusisalo Mikko"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Kärkkäinen Jari,individual,Sydän häkissä – Teemu Packalénin rehellinen tarina UFC:stä ja elämästä,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Kärkkäinen Jari**, Nurmijärvi | Sydän häkissä – Teemu Packalénin rehellinen tarina UFC:stä ja elämästä (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Kärkkäinen Jari"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Laaksonen Jouni,individual,Suomen parhaat vaellusreitit,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Laaksonen Jouni**, Kuhmo | Suomen parhaat vaellusreitit (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Laaksonen Jouni"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Lahtinen Rauno,individual,Elämää 1970-luvun Turussa,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Lahtinen Rauno**, Turku | Elämää 1970-luvun Turussa (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Lahtinen Rauno"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Laihinen Miikka,individual,Suomalaisen kirjallisuuskritiikin historia,,12000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Laihinen Miikka**, Turku | Suomalaisen kirjallisuuskritiikin historia (12 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Laihinen Miikka"", ""amount_raw"": ""(12 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Laitinen Satu,individual,Metsän värit – Kasvipainantaa suomalaisilla puilla ja pensailla,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Laitinen Satu**, Laukaa | Metsän värit – Kasvipainantaa suomalaisilla puilla ja pensailla (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Laitinen Satu"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Laitonen Silja-Elisa,individual,Kaitsijasta poliisiksi – Suomen naispoliisien historia,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Laitonen Silja-Elisa**, Vihti | Kaitsijasta poliisiksi – Suomen naispoliisien historia (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Laitonen Silja-Elisa"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Lampinen Mervi,individual,Tuonelan joutsen – kuoleman ja surun representaatioita suomalaisessa taiteessa,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Lampinen Mervi**, Turku | Tuonelan joutsen – kuoleman ja surun representaatioita suomalaisessa taiteessa (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Lampinen Mervi"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Laurikainen Päivi,individual,Biljett 2,,1000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Laurikainen Päivi**, Espoo | Biljett 2 (1 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Laurikainen Päivi"", ""amount_raw"": ""1 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""notes"": ""Same project title 'Biljett 2' recurs across several rows, likely a shared multi-author project."", ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Leporanta Miro,individual,Haava Euroopan sydämessä – Serbian ja Kosovon suhteet vuodesta 2008,,12000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Leporanta Miro**, Helsinki | Haava Euroopan sydämessä – Serbian ja Kosovon suhteet vuodesta 2008 (12 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Leporanta Miro"", ""amount_raw"": ""(12 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Levomäki Metti,individual,Linnunpoikaset ja luontokato,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Levomäki Metti** | Linnunpoikaset ja luontokato (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Levomäki Metti"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""notes"": ""No city given for this recipient."", ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Linna Martti,individual,Kauppaneuvosten kaupunki,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Linna Martti**, Hamina | Kauppaneuvosten kaupunki (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Linna Martti"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-lasten-ja-nuorten-tietokirjan-kirjoittamiseen,2026,Löyttyniemi Anu,individual,Talvi liikuttaa,,3000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Löyttyniemi Anu**, Helsinki | Talvi liikuttaa (3 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Löyttyniemi Anu"", ""amount_raw"": ""(3 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Maijala Minna,individual,Tulenkantajien historia,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Maijala Minna**, Helsinki | Tulenkantajien historia (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Maijala Minna"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-puolivuotiseen-tyoskentelyyn,2026,Malin Tuula,individual,Putinin pihapiirissä III – Venäjän vaikuttamisoperaatioiden tilinpäätös,,13000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.95,False,,"{""source_quote"": ""**Malin Tuula**, Pirkkala | Putinin pihapiirissä III – Venäjän vaikuttamisoperaatioiden tilinpäätös (13 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Malin Tuula"", ""amount_raw"": ""(13 000)"", ""agent_confidence"": 0.95, ""rule_score"": 1.0, ""chunk_id"": ""000"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Matruka Johanna,individual,Itkun taito,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Matruka Johanna**, Helsinki | Itkun taito (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Matruka Johanna"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Moisander Mona,individual,Ammattina onnellisuus,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Moisander Mona**, Tammela | Ammattina onnellisuus (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Moisander Mona"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Mäkipää Säde,individual,Lajinsa viimeiset (?) – Tarinoita uhanalaistuvasta Suomesta,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Mäkipää Säde** | Lajinsa viimeiset (?) – Tarinoita uhanalaistuvasta Suomesta (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Mäkipää Säde"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""notes"": ""No city given for this recipient."", ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Mättö Sanni,individual,Nykyitkuja Suomesta – Pirkko Fihlmanin itkupolku,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Mättö Sanni**, Espoo | Nykyitkuja Suomesta – Pirkko Fihlmanin itkupolku (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Mättö Sanni"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Méndez Jenni,individual,Biljett 2,,1000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Méndez Jenni**, Vantaa | Biljett 2 (1 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Méndez Jenni"", ""amount_raw"": ""1 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""notes"": ""Same project title 'Biljett 2' recurs across several rows, likely a shared multi-author project."", ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
suomen-tietokirjailijat,apurahat-esikoistietokirjan-kirjoittamiseen,2026,Nahkamäki Iiro,individual,Ensihoitotarinoita,,2000,EUR,https://www.suomentietokirjailijat.fi/kirjailijalle/apurahat/myonnetyt-apurahat/kevaan-apurahansaajat/,,0.9,False,,"{""source_quote"": ""**Nahkamäki Iiro**, Jyväskylä | Ensihoitotarinoita (2 000)"", ""extractor"": ""grantscrape/0.1"", ""foundation"": ""Suomen tietokirjailijat ry"", ""recipient_raw"": ""Nahkamäki Iiro"", ""amount_raw"": ""2 000"", ""agent_confidence"": 0.9, ""rule_score"": 1.0, ""chunk_id"": ""001"", ""run_id"": ""suomen-tietokirjailijat""}"
